instance_number,clingo,clingo api,clingo api heu,dlv2,incr heu,no remodel,no switch,std incr
139,0.029,0.013899,0.043015,0.0137979999999999,0.006374,0.005942,0.006304,0.008258
140,0.03,0.01384,0.043421,0.013371,0.006246,0.005914,0.006269,0.008256
141,0.029,0.013972,0.043227,0.013677,0.00628,0.005901,0.006322,0.008246
142,0.026,0.014223,0.043595,0.013567,0.006289,0.005899,0.006304,0.008254
143,0.03,0.014019,0.043948,0.01359,0.006383,0.005993,0.006296,0.008337
144,0.025,0.014244,0.044631,0.0136219999999999,0.006273,0.006011,0.006274,0.008316
145,0.03,0.014284,0.043783,0.013783,0.006491,0.006187,0.006345,0.00839
146,0.029,0.014364,0.044049,0.013845,0.006302,0.006097,0.006269,0.008364
147,0.021,0.014531,0.044133,0.013642,0.00629,0.00613,0.006305,0.008523
148,0.021,0.016013,0.044484,0.013795,0.006357,0.00612,0.006449,0.008507
149,0.03,0.014448,0.044286,0.013753,0.006306,0.006155,0.006318,0.008442
150,0.03,0.014879,0.044793,0.013772,0.006313,0.006124,0.006367,0.008664
151,0.021,0.014737,0.044302,0.013954,0.006346,0.005986,0.006334,0.008385
152,0.021,0.014813,0.04493,0.0138789999999999,0.006331,0.005991,0.00645,0.008542
153,0.031,0.015009,0.045248,0.013926,0.005975,0.005927,0.006115,0.008509
154,0.031,0.01498,0.045384,0.011996,0.006299,0.006128,0.006412,0.008492
155,0.031,0.015098,0.045266,0.0138789999999999,0.006279,0.006172,0.006451,0.008427
156,0.022,0.015183,0.045569,0.0139129999999999,0.006263,0.006132,0.006595,0.008779
157,0.029,0.015171,0.045552,0.014039,0.006326,0.006177,0.006556,0.009003
158,0.031,0.015473,0.04587,0.014091,0.006299,0.00616,0.006479,0.008912
159,0.027,0.015426,0.045706,0.014084,0.006335,0.006185,0.006527,0.008913
160,0.024,0.015494,0.04636,0.014104,0.006324,0.006151,0.006521,0.009104
161,0.023,0.015459,0.04622,0.014126,0.006335,0.006014,0.006488,0.008845
162,0.028,0.015773,0.046184,0.012133,0.006335,0.006037,0.006589,0.008715
163,0.033,0.016011,0.04716,0.012175,0.006472,0.006285,0.006571,0.008753
164,0.022,0.016078,0.046729,0.010275,0.006424,0.006095,0.006441,0.008664
165,0.023,0.016473,0.046632,0.0102259999999999,0.006446,0.006313,0.006653,0.008723
166,0.032,0.016129,0.047453,0.012243,0.006425,0.006291,0.006764,0.008586
167,0.031,0.016209,0.047175,0.01435,0.006499,0.00642,0.0068,0.00845
168,0.023,0.015988,0.047399,0.014283,0.006434,0.006602,0.006772,0.008705
169,0.023,0.016033,0.047096,0.014299,0.006366,0.006241,0.006497,0.008834
170,0.023,0.016337,0.047336,0.014464,0.006277,0.006284,0.006311,0.008779
171,0.024,0.016309,0.047754,0.01432,0.006421,0.006254,0.006579,0.008881
172,0.023,0.016912,0.047489,0.014282,0.006472,0.00635,0.006816,0.008599
173,0.033,0.016466,0.047564,0.014397,0.006189,0.00628,0.006489,0.008579
174,0.033,0.01688,0.047843,0.01462,0.006132,0.00624,0.006258,0.008616
175,0.032,0.016928,0.048393,0.012397,0.00639,0.00642,0.006611,0.008762
176,0.032,0.016817,0.048591,0.014571,0.006717,0.006377,0.006758,0.008874
177,0.024,0.016804,0.048753,0.014492,0.006615,0.006364,0.006828,0.008739
178,0.033,0.017011,0.049305,0.012585,0.006423,0.006312,0.006576,0.008882
179,0.024,0.0173,0.04898,0.01444,0.00624,0.006324,0.006269,0.008865
180,0.032,0.017441,0.048849,0.014715,0.006199,0.006381,0.006379,0.008791
181,0.025,0.017461,0.049273,0.01444,0.006269,0.006399,0.006284,0.008694
182,0.033,0.01717,0.051098,0.014634,0.006483,0.006362,0.006667,0.00893
183,0.025,0.01733,0.048748,0.014694,0.00637,0.006432,0.006591,0.008973
184,0.033,0.018342,0.049431,0.0147409999999999,0.006309,0.006329,0.006502,0.008798
185,0.033,0.017391,0.049315,0.014642,0.006592,0.006424,0.006501,0.008945
186,0.025,0.017704,0.049554,0.0148329999999999,0.006524,0.006641,0.006447,0.008815
187,0.033,0.0179,0.049986,0.014567,0.00653,0.006621,0.006466,0.008674
188,0.033,0.017733,0.049949,0.014579,0.006397,0.006466,0.00648,0.008902
189,0.034,0.018335,0.049711,0.0148329999999999,0.006734,0.006361,0.006443,0.008841
190,0.033,0.018283,0.050906,0.014643,0.006613,0.006393,0.006306,0.008846
191,0.024,0.018194,0.051059,0.014699,0.006811,0.006539,0.006663,0.008793
192,0.033,0.018117,0.051415,0.012676,0.006766,0.006531,0.006785,0.008759
193,0.025,0.018034,0.050622,0.01495,0.006814,0.006468,0.006713,0.008814
194,0.034,0.018294,0.050637,0.014887,0.006723,0.006312,0.006499,0.008882
195,0.026,0.018269,0.050969,0.014949,0.006673,0.006767,0.006528,0.008912
196,0.034,0.018861,0.05111,0.0149879999999999,0.006669,0.006832,0.006456,0.008962
197,0.026,0.018841,0.051274,0.01293,0.006587,0.006833,0.006477,0.008895
198,0.035,0.018457,0.051099,0.012789,0.006663,0.006788,0.006764,0.00893
199,0.026,0.018462,0.051232,0.014956,0.006742,0.006691,0.006802,0.00883
200,0.026,0.019783,0.052654,0.014822,0.006624,0.006589,0.006629,0.008951
201,0.035,0.018626,0.052033,0.015018,0.006697,0.006466,0.006683,0.009012
202,0.026,0.018785,0.052583,0.013063,0.006774,0.006448,0.006823,0.009191
203,0.035,0.019096,0.052004,0.012945,0.006785,0.006542,0.006669,0.009011
204,0.035,0.018936,0.05197,0.015102,0.00661,0.006498,0.006554,0.008993
205,0.035,0.019023,0.052855,0.015015,0.006707,0.006484,0.006729,0.008981
206,0.036,0.019738,0.052713,0.015072,0.006547,0.006556,0.006657,0.009018
207,0.036,0.019684,0.052484,0.0151609999999999,0.006543,0.006534,0.006618,0.009213
208,0.036,0.019217,0.053133,0.018678,0.006599,0.006612,0.006594,0.009325
209,0.036,0.019221,0.052671,0.0151569999999999,0.006575,0.006532,0.006673,0.009142
210,0.037,0.019844,0.05298,0.015271,0.006617,0.006768,0.00657,0.008977
211,0.029,0.020765,0.052881,0.0153909999999999,0.006786,0.006905,0.006768,0.009057
212,0.027,0.019655,0.053176,0.0152799999999999,0.006734,0.007005,0.006857,0.009017
213,0.037,0.019623,0.053475,0.015214,0.006429,0.006717,0.00661,0.00903
214,0.028,0.01969,0.05445,0.0152579999999999,0.006826,0.006713,0.006904,0.009161
215,0.037,0.019627,0.053709,0.015285,0.006767,0.006704,0.006901,0.009097
216,0.028,0.019793,0.054143,0.01532,0.006487,0.006443,0.006413,0.009171
217,0.037,0.019834,0.054765,0.015358,0.00649,0.006406,0.006509,0.009114
218,0.028,0.020013,0.054184,0.01543,0.006879,0.006892,0.007044,0.008981
219,0.038,0.020043,0.054443,0.015291,0.006895,0.006935,0.006988,0.009049
220,0.035,0.020462,0.054953,0.015271,0.006533,0.006568,0.006542,0.008995
221,0.028,0.020176,0.054308,0.0154089999999999,0.006606,0.00663,0.006651,0.009223
222,0.037,0.020353,0.054638,0.015373,0.006763,0.006545,0.00677,0.009258
223,0.038,0.02029,0.054453,0.013248,0.006595,0.006562,0.006548,0.009229
224,0.028,0.02084,0.054997,0.015287,0.006639,0.006466,0.006557,0.009362
225,0.038,0.020653,0.055471,0.015375,0.006549,0.006545,0.006647,0.009045
226,0.028,0.021105,0.05555,0.015512,0.006846,0.006589,0.00682,0.009126
227,0.037,0.021038,0.055894,0.015529,0.006676,0.006637,0.006751,0.009235
228,0.03,0.020863,0.057769,0.015519,0.00668,0.006513,0.006833,0.009219
229,0.035,0.020814,0.055297,0.018859,0.006813,0.006549,0.006751,0.009429
230,0.038,0.021902,0.055767,0.0156749999999999,0.00682,0.006611,0.006817,0.009297
231,0.03,0.021408,0.055896,0.015835,0.006782,0.006598,0.006766,0.009366
232,0.037,0.021124,0.055842,0.015599,0.006708,0.006564,0.006719,0.009282
233,0.038,0.021401,0.056283,0.013621,0.006857,0.007093,0.006952,0.00913
234,0.03,0.021667,0.056567,0.015658,0.006951,0.006987,0.006923,0.009346
235,0.039,0.021574,0.056473,0.015739,0.00656,0.007031,0.00656,0.009526
236,0.03,0.021661,0.057127,0.015888,0.006785,0.00704,0.006914,0.009231
237,0.039,0.021635,0.056844,0.015836,0.006899,0.006989,0.006904,0.009233
238,0.03,0.022083,0.057171,0.0193559999999999,0.006941,0.007174,0.006877,0.009341
239,0.03,0.021687,0.057126,0.015997,0.006944,0.006649,0.007122,0.009274
240,0.039,0.022118,0.058711,0.01599,0.007066,0.006964,0.00721,0.009204
241,0.038,0.02283,0.057395,0.015922,0.006705,0.006932,0.006886,0.009329
242,0.039,0.022276,0.057684,0.016066,0.006967,0.006857,0.007128,0.009236
243,0.039,0.022474,0.057425,0.016042,0.006915,0.006953,0.007176,0.009337
244,0.03,0.022057,0.057622,0.015981,0.006581,0.006981,0.006859,0.009338
245,0.03,0.022855,0.058044,0.015955,0.006807,0.006932,0.007117,0.009475
246,0.04,0.022846,0.057979,0.016038,0.007056,0.007024,0.007319,0.009471
247,0.031,0.022231,0.05815,0.0162889999999999,0.006941,0.007207,0.007263,0.009433
248,0.031,0.0227,0.05836,0.013938,0.006929,0.007032,0.007092,0.009322
249,0.031,0.022609,0.058317,0.013899,0.006922,0.007092,0.007043,0.009683
250,0.031,0.023109,0.059053,0.016139,0.006932,0.007037,0.00695,0.009574
251,0.031,0.023197,0.058646,0.01405,0.006963,0.007044,0.006997,0.009474
252,0.031,0.022975,0.062546,0.011723,0.006956,0.007097,0.00693,0.009558
253,0.04,0.022829,0.058757,0.014,0.007008,0.007068,0.007011,0.00952
254,0.038,0.023743,0.059399,0.019496,0.007029,0.0072,0.007098,0.009495
255,0.04,0.023622,0.059018,0.01623,0.00707,0.007118,0.007086,0.009506
256,0.041,0.023396,0.060135,0.01985,0.007178,0.006932,0.007146,0.009548
257,0.041,0.024192,0.059442,0.014081,0.007238,0.007387,0.007335,0.009421
258,0.032,0.024045,0.059938,0.014109,0.007133,0.006973,0.007187,0.00955
259,0.032,0.023742,0.060457,0.01187,0.007104,0.007193,0.007099,0.009587
