instance_number,clingo,clingo api,clingo api heu,dlv2,incr heu,no remodel,no switch,std incr
213,0.0,0.000147,0.000167,0.002881,0.004331,0.004627,0.004497,0.00726
214,0.0,0.000139,0.000169,0.002884,0.004647,0.004667,0.004672,0.007344
215,0.0,0.00014,0.000168,0.002803,0.004651,0.004654,0.00477,0.007336
216,0.0,0.000139,0.000167,0.002953,0.004411,0.004358,0.00433,0.007382
217,0.0,0.000146,0.000167,0.002941,0.004384,0.004365,0.004376,0.007319
218,0.0,0.000147,0.000169,0.002884,0.004788,0.004768,0.004942,0.007248
219,0.0,0.00014,0.000169,0.002867,0.004782,0.004848,0.004828,0.007266
220,0.0,0.000141,0.000169,0.002884,0.004455,0.004435,0.004432,0.007287
221,0.0,0.000141,0.000169,0.002832,0.00448,0.004472,0.004504,0.007407
222,0.0,0.00014,0.000168,0.002918,0.00461,0.004467,0.004598,0.007539
223,0.0,0.000141,0.000169,0.002502,0.004488,0.004483,0.004442,0.007478
224,0.0,0.00014,0.000169,0.00288,0.004478,0.004372,0.004403,0.007633
225,0.0,0.000146,0.000168,0.002828,0.00439,0.004433,0.004487,0.007335
226,0.0,0.000141,0.000169,0.002976,0.004734,0.004428,0.004709,0.007327
227,0.0,0.000142,0.000169,0.002827,0.004619,0.004497,0.004687,0.007381
228,0.0,0.000141,0.000169,0.002939,0.004598,0.004418,0.004691,0.007433
229,0.0,0.000148,0.00017,0.002943,0.004723,0.004431,0.004655,0.0077
230,0.0,0.00014,0.00017,0.002958,0.004739,0.004453,0.004709,0.007483
231,0.0,0.000141,0.000181,0.002948,0.004692,0.004458,0.004621,0.007657
232,0.0,0.000142,0.000169,0.00285,0.004653,0.004448,0.004654,0.007523
233,0.0,0.000142,0.00017,0.002579,0.004792,0.004935,0.004878,0.007409
234,0.0,0.000142,0.000169,0.00295,0.004877,0.004891,0.004792,0.007558
235,0.0,0.000139,0.00017,0.002872,0.004465,0.004931,0.004461,0.00775
236,0.0,0.000142,0.000178,0.003053,0.004715,0.004924,0.004797,0.00744
237,0.0,0.000146,0.00017,0.002949,0.004814,0.004862,0.00477,0.007517
238,0.0,0.000143,0.000175,0.003083,0.004818,0.005045,0.004736,0.007536
239,0.0,0.000142,0.000171,0.003061,0.00473,0.004558,0.00489,0.007548
